ID,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build,,,
3758,Toyota,2014,Foreign Used,101408,4600,Petrol,Automatic,18000000.00,Not SUV,,,
3759,Mazda,2006,Nigerian Used,201669,3000,Petrol,Automatic,945000.00,Not SUV,,,
3760,Honda,2002,Nigerian Used,298834,1700,Petrol,Automatic,840000.00,Not SUV,,,
3761,Peugeot,2008,Nigerian Used,1157134,1500,Petrol,Manual,735000.00,Not SUV,,,
3762,Mazda,2002,Nigerian Used,217433,1800,Petrol,Manual,1125000.00,Not SUV,,,
3763,Honda,2005,Nigerian Used,557768,2400,Petrol,Automatic,787500.00,Not SUV,,,
3764,Hyundai,2010,Foreign Used,35587,2000,Petrol,Automatic,3375000.00,Not SUV,,,
3765,Honda,2003,Nigerian Used,345282,3000,Petrol,Automatic,997500.00,Not SUV,,,
3766,Toyota,2008,Nigerian Used,269054,2400,Petrol,Automatic,3206250.00,Not SUV,,,
3768,Volkswagen,2005,Nigerian Used,92851,2000,Petrol,Automatic,735000.00,Not SUV,,,
3769,Ford,2014,Foreign Used,71208,3500,Petrol,Automatic,9000000.00,SUV,,,
3770,Lexus,2010,Nigerian Used,289309,3500,Petrol,Automatic,5287500.00,Not SUV,,,
3771,Lexus,1999,Nigerian Used,197165,3000,Petrol,Automatic,2137500.00,SUV,,,
3772,Mercedes-Benz,2001,Nigerian Used,253961,3000,Petrol,Automatic,840000.00,Not SUV,,,
3773,Ford,2008,Nigerian Used,12500,3000,Petrol,Automatic,1462500.00,SUV,,,
3774,Toyota,2014,Foreign Used,101408,4600,Petrol,Automatic,18000000.00,Not SUV,,,
3775,Honda,2003,Nigerian Used,176314,2400,Petrol,Automatic,945000.00,Not SUV,,,
3776,Nissan,2007,Nigerian Used,293534,2000,Petrol,Automatic,945000.00,Not SUV,,,
3777,Mazda,2002,Nigerian Used,217433,1800,Petrol,Manual,1125000.00,Not SUV,,,
3778,Toyota,2012,Foreign Used,321167,2400,Petrol,Automatic,6018750.00,Not SUV,,,
3779,Honda,2003,Nigerian Used,284117,2400,Petrol,Automatic,945000.00,Not SUV,,,
3780,Lexus,2005,Nigerian Used,258030,3300,Petrol,Automatic,3600000.00,SUV,,,
3781,Honda,2003,Nigerian Used,176314,2400,Petrol,Automatic,945000.00,Not SUV,,,
3782,Honda,2012,Nigerian Used,93216,3500,Petrol,Automatic,3600000.00,Not SUV,,,
3783,Mercedes-Benz,2008,Foreign Used,307063,3000,Petrol,Automatic,4784000.00,Not SUV,,,
3785,Hyundai,1999,Nigerian Used,174634,2000,Petrol,Manual,682500.00,Not SUV,,,
3786,Honda,2001,Nigerian Used,266925,2300,Petrol,Automatic,936000.00,Not SUV,,,
3787,Honda,2003,Nigerian Used,345282,3000,Petrol,Automatic,997500.00,Not SUV,,,
3788,Honda,2003,Nigerian Used,284117,2400,Petrol,Automatic,945000.00,Not SUV,,,
3789,Honda,2005,Nigerian Used,579135,3000,Petrol,Automatic,997500.00,Not SUV,,,
3790,Nissan,2001,Nigerian Used,250035,1800,Petrol,Manual,787500.00,Not SUV,,,
3791,Skoda,2012,Nigerian Used,105308,1400,Petrol,Manual,1125000.00,Not SUV,,,
3792,Ford,1998,Nigerian Used,481659,2300,Petrol,Manual,840000.00,Not SUV,,,
3793,Mazda,2005,Nigerian Used,304471,2300,Petrol,Automatic,892500.00,Not SUV,,,
3794,Land Rover,2008,Foreign Used,137794,3200,Petrol,Automatic,3675000.00,SUV,,,
3796,Honda,2002,Nigerian Used,592151,200,Petrol,Manual,630000.00,Not SUV,,,
3797,Kia,2012,Nigerian Used,80198,2000,Petrol,Automatic,3990000.00,Not SUV,,,
3798,Honda,2004,Nigerian Used,261384,2400,Petrol,Automatic,1125000.00,Not SUV,,,
3799,Lexus,2006,Nigerian Used,241518,3300,Hybrid,Automatic,3255000.00,SUV,,,
3800,Mercedes-Benz,2010,Nigerian Used,104302,5500,Petrol,Automatic,10687500.00,Not SUV,,,
3801,Toyota,2009,Foreign Used,87455,2400,Petrol,Automatic,4050000.00,Not SUV,,,
3802,Ford,1997,Nigerian Used,316312,4000,Petrol,Automatic,840000.00,Not SUV,,,
3803,Toyota,2008,Nigerian Used,72138,2400,Petrol,Automatic,3640000.00,SUV,,,
3804,Honda,1995,Nigerian Used,244038,2200,Petrol,Automatic,840000.00,Not SUV,,,
3805,Honda,2000,Nigerian Used,198095,2000,Petrol,Automatic,840000.00,SUV,,,
3806,Honda,2004,Nigerian Used,433507,2400,Petrol,Automatic,945000.00,Not SUV,,,
3807,Mercedes-Benz,2001,Nigerian Used,253961,3000,Petrol,Automatic,840000.00,Not SUV,,,
3808,Toyota,2006,Nigerian Used,170338,1800,Petrol,Automatic,1687500.00,Not SUV,,,
3809,Lexus,2013,Nigerian Used,131925,3500,Petrol,Automatic,10400000.00,Not SUV,,,
3810,Volkswagen,2001,Nigerian Used,346388,2000,Petrol,Manual,682500.00,Not SUV,,,
3811,Honda,2003,Nigerian Used,234442,1700,Petrol,Automatic,945000.00,Not SUV,,,
3813,Toyota,1998,Nigerian Used,9999,1800,Petrol,Automatic,945000.00,Not SUV,,,
3814,Ford,2012,Nigerian Used,71210,3500,Petrol,Automatic,4837500.00,SUV,,,
3815,Honda,2005,Nigerian Used,94051,3500,Petrol,Automatic,1872000.00,SUV,,,
3816,Ford,2011,Foreign Used,278934,3500,Petrol,Automatic,5737500.00,Not SUV,,,
3817,Lexus,2005,Foreign Used,176454,3000,Petrol,Automatic,4837500.00,SUV,,,
3818,Honda,1999,Nigerian Used,445553,2300,Petrol,Automatic,936000.00,Not SUV,,,
3819,Toyota,2009,Nigerian Used,147469,2400,Petrol,Automatic,2587500.00,Not SUV,,,
3820,Hyundai,2003,Nigerian Used,82003,2000,Petrol,Automatic,840000.00,Not SUV,,,
3821,Chevrolet,2004,Foreign Used,319874,5300,Petrol,Automatic,3937500.00,Not SUV,,,
3823,Lexus,2008,Nigerian Used,280543,3500,Petrol,Automatic,2625000.00,Not SUV,,,
3825,Toyota,2001,Nigerian Used,244530,3000,Petrol,Automatic,997500.00,Not SUV,,,
3826,Toyota,2000,Nigerian Used,255724,1800,Petrol,Automatic,840000.00,Not SUV,,,
3827,Toyota,1998,Nigerian Used,386928,1800,Petrol,Automatic,945000.00,Not SUV,,,
3828,Toyota,2006,Nigerian Used,312878,3300,Petrol,Automatic,3375000.00,SUV,,,
3829,Suzuki,1999,Nigerian Used,308182,1600,Petrol,Automatic,630000.00,Not SUV,,,
3830,Toyota,1997,Nigerian Used,327566,2200,Petrol,Automatic,945000.00,Not SUV,,,
3831,Lexus,2009,Nigerian Used,91745,3500,Petrol,Automatic,3825000.00,Not SUV,,,
3832,Toyota,2009,Nigerian Used,68508,1800,Petrol,Automatic,2587500.00,Not SUV,,,
3833,Toyota,1999,Nigerian Used,198658,3000,Petrol,Automatic,997500.00,Not SUV,,,
3834,Honda,2001,Nigerian Used,100000,2300,Petrol,Automatic,832000.00,Not SUV,,,
3835,Toyota,2000,Nigerian Used,356402,2200,Petrol,Automatic,892500.00,Not SUV,,,
3836,Nissan,2001,Nigerian Used,140344,1000,Petrol,Manual,682500.00,Not SUV,,,
3837,Toyota,1998,Nigerian Used,480001,2200,Petrol,Automatic,840000.00,Not SUV,,,
3838,Toyota,2004,Foreign Used,210375,2000,Diesel,Manual,2025000.00,Not SUV,,,
3839,Hyundai,2015,Foreign Used,199762,3800,Petrol,Automatic,12937500.00,Not SUV,,,
3840,Toyota,2000,Nigerian Used,511509,3000,Petrol,Automatic,892500.00,Not SUV,,,
3841,Toyota,1996,Nigerian Used,344883,2200,Petrol,Automatic,936000.00,Not SUV,,,
3842,Honda,2012,Nigerian Used,106612,2000,Petrol,Automatic,1800000.00,Not SUV,,,
3843,Nissan,2001,Nigerian Used,81061,1400,Petrol,Automatic,840000.00,Not SUV,,,
3844,Honda,2003,Nigerian Used,98733,3000,Petrol,Automatic,787500.00,Not SUV,,,
3845,Toyota,2005,Nigerian Used,230063,1800,Petrol,Automatic,1800000.00,Not SUV,,,
3846,Nissan,2007,Nigerian Used,293534,2000,Petrol,Automatic,945000.00,Not SUV,,,
3847,Toyota,2000,Nigerian Used,143536,2000,Petrol,Automatic,945000.00,Not SUV,,,
3848,Toyota,2014,Foreign Used,164891,2400,Petrol,Automatic,6075000.00,Not SUV,,,
3849,Nissan,2007,Nigerian Used,148749,3500,Petrol,CVT,840000.00,Not SUV,,,
3850,Acura,2009,Nigerian Used,221298,3500,Petrol,Automatic,3375000.00,Not SUV,,,
3851,Hyundai,2015,Nigerian Used,132764,1800,Petrol,Manual,630000.00,Not SUV,,,
3853,Honda,2010,Nigerian Used,115229,3500,Petrol,Automatic,3375000.00,SUV,,,
3854,Acura,2005,Nigerian Used,122273,3500,Petrol,Automatic,2250000.00,SUV,,,
3855,Acura,2003,Nigerian Used,1,3200,Petrol,Automatic,735000.00,Not SUV,,,
3856,Toyota,2000,Nigerian Used,143536,2000,Petrol,Automatic,945000.00,Not SUV,,,
3857,Toyota,2004,Foreign Used,210375,2000,Diesel,Manual,2025000.00,Not SUV,,,
3858,Hyundai,2015,Foreign Used,199762,3800,Petrol,Automatic,12937500.00,Not SUV,,,
3859,Honda,2012,Nigerian Used,106612,2000,Petrol,Automatic,1800000.00,Not SUV,,,
3860,Mercedes-Benz,1999,Nigerian Used,217374,2400,Petrol,Automatic,892500.00,Not SUV,,,
3861,Nissan,2001,Nigerian Used,140344,1000,Petrol,Manual,682500.00,Not SUV,,,
3862,Toyota,2005,Nigerian Used,230063,1800,Petrol,Automatic,1800000.00,Not SUV,,,
3863,Toyota,2014,Foreign Used,164891,2400,Petrol,Automatic,6075000.00,Not SUV,,,
3864,Mercedes-Benz,1995,Nigerian Used,158206,1800,Petrol,Automatic,945000.00,Not SUV,,,
3865,Acura,2009,Nigerian Used,221298,3500,Petrol,Automatic,3375000.00,Not SUV,,,
3866,Toyota,2002,Nigerian Used,191872,1800,Petrol,Manual,945000.00,Not SUV,,,
3867,Hyundai,2004,Nigerian Used,92477,2000,Petrol,Automatic,997500.00,Not SUV,,,
3869,Honda,2010,Nigerian Used,115229,3500,Petrol,Automatic,3375000.00,SUV,,,
3870,Honda,1996,Nigerian Used,234412,22000,Petrol,Automatic,735000.00,Not SUV,,,
3872,Volkswagen,2012,Nigerian Used,135300,2000,Petrol,Automatic,5625000.00,Not SUV,,,
3873,Toyota,2013,Foreign Used,118069,3500,Petrol,Automatic,9360000.00,Not SUV,,,
3874,Nissan,2000,Nigerian Used,175361,3300,Petrol,Automatic,945000.00,Not SUV,,,
3875,Honda,2004,Nigerian Used,224506,3000,Petrol,Automatic,1012500.00,Not SUV,,,
3876,Mercedes-Benz,1999,Nigerian Used,217374,2400,Petrol,Automatic,892500.00,Not SUV,,,
3877,Ford,2012,Nigerian Used,1,1600,Petrol,Manual,840000.00,Not SUV,,,
3878,Nissan,2005,Nigerian Used,136348,4000,Petrol,Automatic,1631250.00,SUV,,,
3879,Toyota,2013,Foreign Used,94162,3500,Petrol,Automatic,8400000.00,Not SUV,,,
3880,Toyota,2000,Nigerian Used,280881,1800,Petrol,Automatic,840000.00,Not SUV,,,
3881,Mercedes-Benz,1995,Nigerian Used,158206,1800,Petrol,Automatic,945000.00,Not SUV,,,
3882,Acura,2003,Nigerian Used,1,3200,Petrol,Automatic,735000.00,Not SUV,,,
3883,Honda,2017,Foreign Used,82530,2400,Petrol,Automatic,8775000.00,Not SUV,,,
3884,Ford,2008,Foreign Used,311820,3500,Petrol,Automatic,3712500.00,Not SUV,,,
3886,Mercedes-Benz,2000,Nigerian Used,1609338,2000,Petrol,Automatic,895000.00,Not SUV,,,
3887,Toyota,2013,Foreign Used,94162,3500,Petrol,Automatic,8400000.00,Not SUV,,,
3888,Volkswagen,2012,Nigerian Used,135300,2000,Petrol,Automatic,5625000.00,Not SUV,,,
3889,Honda,1999,Nigerian Used,143938,2300,Petrol,Automatic,988000.00,Not SUV,,,
3890,Toyota,2003,Nigerian Used,300839,2500,Petrol,Manual,935000.00,Not SUV,,,
3891,Toyota,2000,Nigerian Used,287619,1800,Petrol,Automatic,840000.00,Not SUV,,,
3892,Honda,2004,Nigerian Used,224506,3000,Petrol,Automatic,1012500.00,Not SUV,,,
3893,Nissan,2005,Nigerian Used,136348,4000,Petrol,Automatic,1631250.00,SUV,,,
3894,Ford,2007,Foreign Used,351352,2000,Petrol,Manual,1470000.00,Not SUV,,,
3895,Peugeot,2011,Nigerian Used,676265,2000,Petrol,Automatic,1575000.00,Not SUV,,,
3896,Toyota,2004,Nigerian Used,242471,1300,Petrol,Manual,840000.00,Not SUV,,,
3897,Volkswagen,2018,Foreign Used,72831,2000,Petrol,Automatic,27300000.00,Not SUV,,,
3898,Honda,2017,Foreign Used,82530,2400,Petrol,Automatic,8775000.00,Not SUV,,,
3899,Mercedes-Benz,2007,Nigerian Used,145348,4800,Petrol,Automatic,2467500.00,Not SUV,,,
3900,Toyota,2005,Nigerian Used,217768,1800,Petrol,Manual,2250000.00,Not SUV,,,
3901,Toyota,1999,Nigerian Used,225340,2200,Petrol,Automatic,945000.00,Not SUV,,,
3902,Kia,2014,Nigerian Used,63697,1200,Petrol,Manual,2700000.00,Not SUV,,,
3903,Mercedes-Benz,2007,Foreign Used,145683,4700,Petrol,Automatic,5625000.00,SUV,,,
3904,Honda,2007,Foreign Used,197073,35,Petrol,CVT,3150000.00,Not SUV,,,
3905,Toyota,2014,Nigerian Used,189998,2500,Petrol,Automatic,5062500.00,Not SUV,,,
3906,Toyota,2001,Nigerian Used,200459,3000,Petrol,Automatic,945000.00,Not SUV,,,
3907,Toyota,2000,Nigerian Used,79770,2200,Petrol,Automatic,682500.00,Not SUV,,,
3908,Toyota,2006,Foreign Used,142986,1800,Petrol,Automatic,4050000.00,Not SUV,,,
3909,Toyota,2007,Nigerian Used,169577,3500,Petrol,Automatic,2912000.00,Not SUV,,,
3910,Mercedes-Benz,2007,Nigerian Used,94605,3500,Petrol,Automatic,2812500.00,SUV,,,
3911,Honda,2007,Nigerian Used,119411,2200,Petrol,Automatic,1350000.00,Not SUV,,,
3912,Toyota,2004,Nigerian Used,242471,1300,Petrol,Manual,840000.00,Not SUV,,,
3913,Toyota,2010,Foreign Used,165262,3500,Petrol,Automatic,9000000.00,SUV,,,
3914,Lexus,2007,Nigerian Used,50284,3000,Petrol,Automatic,3952000.00,Not SUV,,,
3915,Honda,2007,Foreign Used,197073,35,Petrol,CVT,3150000.00,Not SUV,,,
3916,Toyota,2014,Nigerian Used,189998,2500,Petrol,Automatic,5062500.00,Not SUV,,,
3917,Toyota,2006,Foreign Used,142986,1800,Petrol,Automatic,4050000.00,Not SUV,,,
3918,Mercedes-Benz,2007,Nigerian Used,94605,3500,Petrol,Automatic,2812500.00,SUV,,,
3919,Toyota,2014,Foreign Used,90144,2700,Petrol,Automatic,9660000.00,Not SUV,,,
3920,Toyota,2012,Foreign Used,98739,3500,Petrol,Automatic,5775000.00,Not SUV,,,
3921,Honda,2007,Nigerian Used,119411,2200,Petrol,Automatic,1350000.00,Not SUV,,,
3922,Toyota,2010,Foreign Used,165262,3500,Petrol,Automatic,9000000.00,SUV,,,
3923,Lexus,2007,Nigerian Used,50284,3000,Petrol,Automatic,3952000.00,Not SUV,,,
3924,Hyundai,2014,Nigerian Used,99156,1100,Petrol,Manual,682500.00,Not SUV,,,
3925,Toyota,2007,Nigerian Used,169645,2400,Petrol,Automatic,2912000.00,Not SUV,,,
3926,Hyundai,2014,Nigerian Used,100147,1100,Petrol,Manual,682500.00,Not SUV,,,
3927,Nissan,1992,Nigerian Used,292054,1400,Petrol,Manual,525000.00,Not SUV,,,
3928,Acura,2008,Nigerian Used,133729,3700,Petrol,Automatic,5400000.00,SUV,,,
3929,Toyota,2004,Foreign Used,120656,3300,Petrol,Automatic,3990000.00,SUV,,,
3930,Volkswagen,2018,Foreign Used,72831,2000,Petrol,Automatic,27300000.00,Not SUV,,,
3931,Honda,2013,Foreign Used,166569,2400,Petrol,Automatic,6240000.00,Not SUV,,,
3932,Dodge,2007,Nigerian Used,230938,2000,Petrol,Automatic,1687500.00,Not SUV,,,
3933,Toyota,2003,Nigerian Used,342160,3000,Petrol,Automatic,2812500.00,SUV,,,
3934,Toyota,2004,Nigerian Used,215732,3300,Petrol,Automatic,3375000.00,Not SUV,,,
3936,Toyota,2010,Foreign Used,195015,1800,Petrol,Automatic,4162500.00,Not SUV,,,
3937,Toyota,2008,Foreign Used,107241,3500,Petrol,Automatic,5850000.00,SUV,,,
3938,Toyota,2008,Foreign Used,240823,3500,Petrol,Automatic,7875000.00,SUV,,,
3939,Nissan,1992,Nigerian Used,292054,1400,Petrol,Manual,525000.00,Not SUV,,,
3940,Peugeot,2011,Nigerian Used,676265,2000,Petrol,Automatic,1575000.00,Not SUV,,,
3941,Lexus,2007,Foreign Used,86212,3500,Petrol,Automatic,6525000.00,SUV,,,
3942,Honda,2007,Nigerian Used,229375,2400,Petrol,Automatic,1575000.00,Not SUV,,,
3943,Toyota,2012,Foreign Used,98739,3500,Petrol,Automatic,5775000.00,Not SUV,,,
3944,Honda,2009,Foreign Used,126855,2400,Petrol,Automatic,3600000.00,Not SUV,,,
3945,Toyota,2008,Foreign Used,240823,3500,Petrol,Automatic,7875000.00,SUV,,,
3946,Mercedes-Benz,2000,Nigerian Used,199610,1400,Petrol,Manual,630000.00,Not SUV,,,
3947,Lexus,2007,Foreign Used,86212,3500,Petrol,Automatic,6525000.00,SUV,,,
3948,Honda,2007,Nigerian Used,229375,2400,Petrol,Automatic,1575000.00,Not SUV,,,
3949,Nissan,1996,Nigerian Used,244066,2000,Petrol,Manual,630000.00,Not SUV,,,
3950,Honda,2009,Foreign Used,126855,2400,Petrol,Automatic,3600000.00,Not SUV,,,
3951,Lexus,2009,Nigerian Used,25416,3500,Petrol,Automatic,5850000.00,SUV,,,
3954,Hyundai,2014,Nigerian Used,121294,1100,Petrol,Manual,525000.00,Not SUV,,,
3955,Nissan,2006,Nigerian Used,252729,1800,Petrol,Automatic,1125000.00,Not SUV,,,
3956,Hyundai,2014,Nigerian Used,99899,1100,Petrol,Manual,682500.00,Not SUV,,,
3957,Hyundai,2014,Nigerian Used,99897,1100,Petrol,Manual,630000.00,Not SUV,,,
3958,Hyundai,2014,Nigerian Used,95321,1100,Petrol,Manual,630000.00,Not SUV,,,
3959,Toyota,2001,Nigerian Used,55293,2200,Petrol,Automatic,1687500.00,Not SUV,,,
3960,Lexus,2002,Nigerian Used,309946,3000,Petrol,Automatic,2250000.00,SUV,,,
3961,Honda,2008,Nigerian Used,137627,2400,Petrol,Automatic,2700000.00,Not SUV,,,
3962,BMW,2007,Nigerian Used,135253,4800,Petrol,Automatic,4500000.00,SUV,,,
3963,Hyundai,2014,Nigerian Used,99899,1100,Petrol,Manual,682500.00,Not SUV,,,
3964,Toyota,1998,Nigerian Used,382234,3400,Petrol,Automatic,1406250.00,SUV,,,
3965,Toyota,1998,Nigerian Used,165135,2000,Petrol,Manual,840000.00,SUV,,,
3967,Mercedes-Benz,2005,Foreign Used,256118,3500,Petrol,Automatic,3375000.00,SUV,,,
3969,Honda,1994,Nigerian Used,260061,2000,Petrol,Manual,600000.00,Not SUV,,,
3970,Toyota,2013,Foreign Used,237306,1800,Petrol,Automatic,5625000.00,Not SUV,,,
3971,Hyundai,2014,Nigerian Used,121294,1100,Petrol,Manual,525000.00,Not SUV,,,
3972,Toyota,2011,Foreign Used,137129,2700,Petrol,Automatic,12937500.00,Not SUV,,,
3974,Hyundai,2014,Nigerian Used,95321,1100,Petrol,Manual,630000.00,Not SUV,,,
3975,Hyundai,2014,Nigerian Used,99897,1100,Petrol,Manual,630000.00,Not SUV,,,
3976,Toyota,2009,Nigerian Used,271381,2400,Petrol,Automatic,3375000.00,Not SUV,,,
3977,Pontiac,2003,Nigerian Used,299999,1800,Petrol,Automatic,1912500.00,Not SUV,,,
3978,Lexus,2012,Foreign Used,88804,3500,Petrol,Automatic,11250000.00,SUV,,,
3979,Land Rover,2012,Nigerian Used,38791,2000,Petrol,Automatic,10575000.00,Not SUV,,,
3980,BMW,2013,Nigerian Used,73262,3000,Petrol,Automatic,12600000.00,Not SUV,,,
3981,Nissan,2003,Nigerian Used,126573,2300,Petrol,Automatic,1800000.00,Not SUV,,,
3982,Infiniti,2007,Nigerian Used,169446,3500,Petrol,Automatic,2812500.00,SUV,,,
3983,Toyota,2007,Nigerian Used,126800,3500,Petrol,Automatic,2925000.00,Not SUV,,,
3984,Toyota,2006,Nigerian Used,63415,3500,Petrol,Automatic,2587500.00,Not SUV,,,
3985,Lexus,2005,Nigerian Used,198507,3300,Petrol,Automatic,2925000.00,Not SUV,,,
3986,Nissan,2005,Nigerian Used,113950,3000,Petrol,Automatic,1125000.00,SUV,,,
3987,Toyota,1995,Nigerian Used,170189,1600,Petrol,Automatic,735000.00,Not SUV,,,
3988,Lexus,2010,Foreign Used,148054,3500,Petrol,Automatic,6412500.00,Not SUV,,,
3989,Toyota,2007,Nigerian Used,165537,3500,Petrol,Automatic,2812500.00,Not SUV,,,
3990,Nissan,2005,Nigerian Used,113950,3000,Petrol,Automatic,1125000.00,SUV,,,
3991,Lexus,2010,Foreign Used,148054,3500,Petrol,Automatic,6412500.00,Not SUV,,,
3992,Hyundai,2002,Nigerian Used,177589,1600,Petrol,Automatic,472500.00,Not SUV,,,
3993,Toyota,2010,Nigerian Used,151770,3500,Petrol,Automatic,5200000.00,Not SUV,,,
3994,Toyota,2007,Nigerian Used,165537,3500,Petrol,Automatic,2812500.00,Not SUV,,,
3995,Honda,2013,Nigerian Used,134407,3500,Petrol,Automatic,4200000.00,Not SUV,,,
3996,Acura,2002,Nigerian Used,236451,35000,Petrol,Automatic,1462500.00,Not SUV,,,
3997,Toyota,2008,Nigerian Used,152275,3500,Petrol,Automatic,4387500.00,SUV,,,
3998,BMW,1997,Nigerian Used,188753,1800,Petrol,Automatic,525000.00,Not SUV,,,
3999,Toyota,2008,Foreign Used,168405,2400,Petrol,Automatic,5006250.00,SUV,,,
4000,Toyota,2007,Foreign Used,164534,2400,Petrol,Automatic,3600000.00,Not SUV,,,
4001,Honda,1998,Nigerian Used,297656,2300,Petrol,Automatic,577500.00,Not SUV,,,
4002,Mercedes-Benz,2008,Nigerian Used,216496,3500,Petrol,Automatic,3375000.00,SUV,,,
4003,Toyota,2012,Foreign Used,296796,184421,Petrol,Automatic,5287500.00,Not SUV,,,
4004,Toyota,2010,Foreign Used,103428,2700,Petrol,Automatic,7560000.00,SUV,,,
4005,Ford,2005,Foreign Used,276875,4600,Petrol,Automatic,3712500.00,Not SUV,,,
4006,Land Rover,2018,Nigerian Used,8711,3000,Petrol,Automatic,39375000.00,SUV,,,
4008,Mazda,2014,Foreign Used,94365,3500,Petrol,Automatic,8437500.00,SUV,,,
4009,Ford,2011,Nigerian Used,210030,1600,Petrol,Automatic,2025000.00,Not SUV,,,
4010,Toyota,2002,Nigerian Used,201499,2400,Petrol,Automatic,1800000.00,Not SUV,,,
4011,Toyota,2007,Foreign Used,156210,35,Petrol,Automatic,3600000.00,Not SUV,,,
4012,Toyota,2002,Nigerian Used,180145,3000,Petrol,Automatic,1912500.00,SUV,,,
4014,Toyota,2010,Nigerian Used,144286,2500,Petrol,Automatic,3825000.00,SUV,,,
4015,Mazda,2010,Nigerian Used,117611,35,Petrol,Automatic,3487500.00,SUV,,,
4016,Hyundai,2009,Nigerian Used,111038,1100,Petrol,Manual,577500.00,Not SUV,,,
4017,Acura,2005,Nigerian Used,292718,3200,Petrol,Automatic,1350000.00,Not SUV,,,
4018,Mercedes-Benz,2003,Nigerian Used,246011,2600,Petrol,Automatic,1631250.00,Not SUV,,,
4019,Lexus,2014,Nigerian Used,82573,4600,Petrol,Automatic,20250000.00,SUV,,,
4020,Toyota,2006,Foreign Used,244964,1800,Petrol,Automatic,1968750.00,Not SUV,,,
4022,Honda,2011,Nigerian Used,160179,2400,Petrol,Automatic,2025000.00,Not SUV,,,
4023,Honda,1998,Nigerian Used,297656,2300,Petrol,Automatic,577500.00,Not SUV,,,
4024,Toyota,2014,Nigerian Used,234583,2500,Petrol,Automatic,5625000.00,Not SUV,,,
4025,Honda,2006,Nigerian Used,55258,2400,Petrol,Automatic,1800000.00,SUV,,,
4026,Toyota,2002,Nigerian Used,818676,3000,Petrol,Automatic,2025000.00,Not SUV,,,
4027,Changan,2020,Nigerian Used,24019,200,Petrol,Automatic,20250000.00,SUV,,,
4028,Toyota,2012,Foreign Used,321483,2400,Petrol,Automatic,7087500.00,Not SUV,,,
4029,Toyota,2003,Nigerian Used,384892,2400,Petrol,Automatic,1687500.00,Not SUV,,,
4030,Hyundai,2009,Nigerian Used,111038,1100,Petrol,Manual,577500.00,Not SUV,,,
4031,Volvo,2004,Foreign Used,367920,2900,Petrol,Automatic,2625000.00,SUV,,,
4032,Lexus,2004,Nigerian Used,274088,3300,Petrol,Automatic,2812500.00,Not SUV,,,
4033,Changan,2020,Nigerian Used,17688,1800,Petrol,Automatic,10125000.00,SUV,,,
4035,Lexus,2008,Foreign Used,210329,2500,Petrol,Automatic,3885000.00,Not SUV,,,
4036,Lexus,2004,Nigerian Used,274088,3300,Petrol,Automatic,2812500.00,Not SUV,,,
4037,Changan,2020,Nigerian Used,17688,1800,Petrol,Automatic,10125000.00,SUV,,,
4038,Mercedes-Benz,2000,Nigerian Used,142361,5000,Petrol,Automatic,1687500.00,Not SUV,,,
4039,Honda,2004,Nigerian Used,101748,24,Petrol,Automatic,1350000.00,Not SUV,,,
4040,Toyota,2001,Nigerian Used,190597,3000,Petrol,Automatic,2250000.00,SUV,,,
4041,Toyota,2010,Nigerian Used,110131,2400,Petrol,Automatic,3487500.00,Not SUV,,,
4042,Toyota,2010,Nigerian Used,143971,3600,Petrol,Automatic,5625000.00,SUV,,,
4043,Mazda,2006,Foreign Used,117961,2300,Petrol,Automatic,2475000.00,Not SUV,,,
4044,Honda,2001,Nigerian Used,201202,2000,Petrol,Automatic,618750.00,SUV,,,
4045,Ford,2002,Nigerian Used,239623,1900,Diesel,Automatic,1856250.00,Not SUV,,,
4046,Mercedes-Benz,1998,Nigerian Used,510275,2300,Petrol,Automatic,1012500.00,Not SUV,,,
4047,Toyota,2013,Foreign Used,163315,3500,Petrol,Automatic,5163750.00,SUV,,,
4048,Ford,2002,Nigerian Used,158318,3500,Petrol,Automatic,1462500.00,SUV,,,
4049,Honda,2007,Nigerian Used,136866,3500,Petrol,Automatic,2250000.00,SUV,,,
4050,Honda,2007,Nigerian Used,136866,3500,Petrol,Automatic,2250000.00,SUV,,,
4051,Volkswagen,1999,Nigerian Used,216265,2000,Petrol,Manual,675000.00,Not SUV,,,
4052,Toyota,2011,Foreign Used,66821,2500,Petrol,Automatic,6032000.00,SUV,,,
4053,Porsche,2006,Foreign Used,215921,4500,Petrol,Automatic,5775000.00,SUV,,,
4054,Hyundai,2012,Nigerian Used,106015,1600,Petrol,Automatic,2475000.00,Not SUV,,,
4055,Lexus,2006,Nigerian Used,193684,2500,Petrol,Automatic,2475000.00,Not SUV,,,
