"","ID","Make","Year","Condition","Mileage","Engine.Size","Fuel","Transmission","Price","Build","Selling.Rate"
"856",1115,"Hyundai",2016,2,194783,2400,"Petrol","Automatic",5250000,"Not SUV",169.785692893773
"857",1116,"Toyota",2008,3,56479,3500,"Petrol","Automatic",5400000,"SUV",106.946299748744
"858",1118,"Toyota",2019,2,16170,1800,"Hybrid","CVT",14175000,"Not SUV",187.862267673301
"859",1120,"Toyota",2006,2,136201,2500,"Petrol","Automatic",2625000,"Not SUV",105.854727600412
"860",1121,"Lexus",2003,3,252622,3500,"Petrol","Automatic",2600000,"SUV",120.808438283379
"861",1122,"Pontiac",2007,2,322537,3400,"Petrol","Automatic",2205000,"SUV",108.223808169935
"862",1123,"Ford",2008,2,298967,5400,"Petrol","Automatic",2625000,"Not SUV",106.946299748744
"863",1124,"Toyota",2013,2,79207,2400,"Petrol","Automatic",4960000,"Not SUV",120.782567204696
"864",1127,"Lexus",2003,3,252622,3500,"Petrol","Automatic",2600000,"SUV",120.808438283379
"865",1128,"Toyota",2017,2,101103,1800,"Petrol","Automatic",7350000,"Not SUV",192.310069256987
"866",1129,"Toyota",2006,2,136201,2500,"Petrol","Automatic",2625000,"Not SUV",105.854727600412
"867",1130,"Toyota",2012,2,78080,2800,"Petrol","Automatic",4200000,"Not SUV",120.331001498127
"868",1131,"Toyota",2006,3,206432,3300,"Petrol","Automatic",2860000,"SUV",105.854727600412
"869",1132,"Ford",2007,3,127500,4000,"Petrol","Automatic",2205000,"SUV",108.223808169935
"870",1133,"Toyota",2013,2,74142,1800,"Petrol","Automatic",4095000,"Not SUV",120.782567204696
"871",1134,"Hyundai",2016,2,194783,2400,"Petrol","Automatic",5250000,"Not SUV",169.785692893773
"872",1135,"Toyota",2003,3,199651,4000,"Petrol","Automatic",2912000,"SUV",120.808438283379
"873",1136,"Toyota",2010,3,87786,2400,"Petrol","Automatic",3150000,"Not SUV",130.380254951299
"874",1137,"Toyota",2004,3,345811,3300,"Petrol","Automatic",2496000,"Not SUV",112.832138933951
"875",1138,"Ford",2008,2,298967,5400,"Petrol","Automatic",2625000,"Not SUV",106.946299748744
"876",1140,"Toyota",2013,2,74142,1800,"Petrol","Automatic",4095000,"Not SUV",120.782567204696
"877",1142,"Toyota",2012,3,370677,2500,"Petrol","Automatic",4387500,"Not SUV",120.331001498127
"878",1144,"Toyota",2009,2,207347,1800,"Petrol","Automatic",3727500,"Not SUV",129.358208061889
"879",1146,"Hyundai",2012,3,259708,2000,"Petrol","Automatic",3640000,"Not SUV",120.331001498127
"880",1147,"Lexus",2005,3,134607,4500,"Petrol","Automatic",2625000,"SUV",107.90179476082
"881",1148,"Toyota",2012,2,78080,2800,"Petrol","Automatic",4200000,"Not SUV",120.331001498127
"882",1149,"Hyundai",2016,3,191019,2400,"Petrol","Automatic",4725000,"Not SUV",169.785692893773
"883",1151,"Chevrolet",2000,2,319491,2200,"Petrol","Manual",3150000,"Not SUV",53.2519
"884",1152,"Toyota",2007,3,102334,2400,"Petrol","Automatic",2415000,"Not SUV",108.223808169935
"885",1153,"MG",2003,3,105744,1800,"Diesel","Automatic",1575000,"Not SUV",120.808438283379
"886",1154,"Toyota",2009,2,167190,1800,"Petrol","Automatic",4160000,"Not SUV",129.358208061889
"887",1155,"Toyota",2015,2,236022,1800,"Petrol","Automatic",6090000,"Not SUV",137.412810413589
"888",1156,"Hyundai",2015,2,172745,2400,"Petrol","Automatic",5775000,"Not SUV",137.412810413589
"889",1157,"Dodge",2012,3,190880,3500,"Petrol","Automatic",4725000,"Not SUV",120.331001498127
"890",1158,"Honda",2010,3,308710,1300,"Petrol","Automatic",2940000,"Not SUV",130.380254951299
"891",1159,"Toyota",2013,2,88055,2500,"Petrol","Automatic",5720000,"Not SUV",120.782567204696
"892",1160,"Toyota",2007,3,81254,3500,"Petrol","Automatic",2600000,"Not SUV",108.223808169935
"893",1161,"Toyota",2005,3,98692,2400,"Petrol","Automatic",2600000,"SUV",107.90179476082
"894",1162,"Ford",2012,3,226281,3500,"Petrol","Automatic",2520000,"SUV",120.331001498127
"895",1163,"Toyota",2007,3,163559,3500,"Petrol","Automatic",2520000,"Not SUV",108.223808169935
"896",1164,"Acura",2008,3,158238,2300,"Petrol","Automatic",3432000,"SUV",106.946299748744
"897",1165,"Hyundai",2011,2,138548,2400,"Petrol","Automatic",3952000,"Not SUV",141.992968264463
"898",1166,"Hyundai",2014,2,112615,2400,"Petrol","Automatic",6825000,"SUV",122.119956480118
"899",1167,"Hyundai",2015,3,180020,2400,"Petrol","Automatic",5250000,"Not SUV",137.412810413589
"900",1168,"Toyota",2009,3,124173,2400,"Petrol","Automatic",3328000,"Not SUV",129.358208061889
"901",1169,"Hyundai",2018,2,134257,1800,"Petrol","Automatic",8400000,"Not SUV",193.854180795148
"902",1170,"Toyota",2013,3,78485,3500,"Petrol","Automatic",4680000,"Not SUV",120.782567204696
"903",1171,"Lexus",2004,3,254872,3300,"Petrol","Automatic",3150000,"SUV",112.832138933951
"904",1173,"Land Rover",2014,2,204656,3500,"Petrol","Automatic",22050000,"SUV",122.119956480118
"905",1174,"Toyota",2010,2,93012,1800,"Petrol","Automatic",4680000,"Not SUV",130.380254951299
"906",1175,"Toyota",2009,2,306514,1800,"Petrol","Automatic",3570000,"Not SUV",129.358208061889
"907",1176,"Hyundai",2016,3,77842,2400,"Petrol","Automatic",6032000,"Not SUV",169.785692893773
"908",1177,"Hyundai",2016,3,191019,2400,"Petrol","Automatic",4725000,"Not SUV",169.785692893773
"909",1178,"Toyota",2012,3,82882,2500,"Petrol","Automatic",3570000,"Not SUV",120.331001498127
"910",1179,"Hyundai",2015,3,71181,1600,"Petrol","Automatic",8400000,"SUV",137.412810413589
"911",1180,"Toyota",2007,3,290721,3500,"Petrol","Automatic",2782500,"SUV",108.223808169935
"912",1181,"Hyundai",2012,2,132315,2400,"Petrol","Automatic",3990000,"Not SUV",120.331001498127
"913",1182,"Lexus",2004,2,144353,3300,"Petrol","Automatic",2940000,"Not SUV",112.832138933951
"914",1184,"Toyota",2011,2,199390,1800,"Petrol","Automatic",4368000,"Not SUV",141.992968264463
"915",1185,"Hyundai",2015,3,180020,2400,"Petrol","Automatic",5250000,"Not SUV",137.412810413589
"916",1186,"Toyota",2005,3,98692,2400,"Petrol","Automatic",2600000,"SUV",107.90179476082
"917",1187,"Infiniti",2004,3,101828,4500,"Petrol","Automatic",2625000,"SUV",112.832138933951
"918",1188,"Toyota",2004,3,184240,3300,"Petrol","Automatic",1890000,"Not SUV",112.832138933951
"919",1189,"Hyundai",2015,3,86960,3300,"Petrol","Automatic",6615000,"SUV",137.412810413589
"920",1190,"Ford",2010,3,280188,3000,"Petrol","Automatic",2625000,"SUV",130.380254951299
"921",1192,"Toyota",2007,3,219127,2400,"Petrol","Automatic",2600000,"Not SUV",108.223808169935
"922",1193,"Hyundai",2015,2,122448,2400,"Petrol","AMT",9450000,"SUV",137.412810413589
"923",1194,"Toyota",2011,3,163716,2400,"Petrol","Automatic",2730000,"Not SUV",141.992968264463
"924",1195,"Toyota",2007,3,188877,2400,"Petrol","Automatic",2600000,"Not SUV",108.223808169935
"925",1196,"Toyota",2013,2,88055,2500,"Petrol","Automatic",5720000,"Not SUV",120.782567204696
"926",1197,"Toyota",2009,2,92602,1800,"Petrol","Automatic",3570000,"Not SUV",129.358208061889
"927",1198,"Lexus",2005,3,76060,3300,"Petrol","Automatic",2600000,"Not SUV",107.90179476082
"928",1199,"Ford",2010,2,463172,3000,"Petrol","Automatic",2835000,"SUV",130.380254951299
"929",1201,"Toyota",2009,3,169361,3600,"Petrol","Automatic",2808000,"Not SUV",129.358208061889
"930",1202,"Ford",2009,3,11096,3500,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"931",1203,"Toyota",2012,3,143200,2500,"Petrol","Automatic",3990000,"Not SUV",120.331001498127
"932",1204,"Toyota",2011,2,199390,1800,"Petrol","Automatic",4368000,"Not SUV",141.992968264463
"933",1205,"Lexus",2008,3,100098,3500,"Petrol","Automatic",3675000,"SUV",106.946299748744
"934",1206,"Land Rover",2007,3,185503,4200,"Petrol","Automatic",2100000,"SUV",108.223808169935
"935",1207,"Toyota",2002,3,196880,5600,"Petrol","Automatic",2310000,"SUV",103.641601889339
"936",1208,"Lexus",2004,3,195760,3300,"Petrol","Automatic",2496000,"Not SUV",112.832138933951
"937",1209,"Toyota",2008,3,308809,3500,"Petrol","Automatic",2625000,"SUV",106.946299748744
"938",1210,"Hyundai",2014,2,112615,2400,"Petrol","Automatic",6825000,"SUV",122.119956480118
"939",1211,"Toyota",2007,3,91854,2400,"Petrol","Automatic",2205000,"SUV",108.223808169935
"940",1212,"Lexus",2006,3,310182,3000,"Petrol","Automatic",2310000,"Not SUV",105.854727600412
"941",1213,"Toyota",2008,3,211165,3500,"Petrol","Automatic",2625000,"SUV",106.946299748744
"942",1214,"Lexus",2007,3,228749,2500,"Petrol","Automatic",2782500,"Not SUV",108.223808169935
"943",1215,"Lexus",2010,3,163603,3500,"Petrol","Automatic",4688000,"Not SUV",130.380254951299
"944",1217,"Toyota",2010,3,87786,2400,"Petrol","Automatic",3150000,"Not SUV",130.380254951299
"945",1218,"Land Rover",2014,2,204656,3500,"Petrol","Automatic",22050000,"SUV",122.119956480118
"946",1219,"Toyota",2004,3,138325,4700,"Petrol","Automatic",2912000,"SUV",112.832138933951
"947",1220,"Lexus",2005,3,152784,2500,"Petrol","Automatic",2782500,"Not SUV",107.90179476082
"948",1222,"Lexus",2004,3,106126,3300,"Petrol","Automatic",2288000,"Not SUV",112.832138933951
"949",1223,"Mercedes-Benz",2007,2,305375,3500,"Petrol","Automatic",3675000,"SUV",108.223808169935
"950",1224,"Toyota",2009,2,306514,1800,"Petrol","Automatic",3570000,"Not SUV",129.358208061889
"951",1225,"Acura",2007,3,354807,3700,"Petrol","Automatic",2572500,"SUV",108.223808169935
"952",1226,"Toyota",2010,2,93012,1800,"Petrol","Automatic",4680000,"Not SUV",130.380254951299
"953",1227,"Toyota",2009,3,256020,2400,"Petrol","Automatic",2600000,"Not SUV",129.358208061889
"954",1228,"Ford",2010,3,83505,1600,"Petrol","Automatic",1912500,"Not SUV",130.380254951299
"955",1229,"Toyota",2011,3,145611,3500,"Petrol","Automatic",2520000,"Not SUV",141.992968264463
"956",1230,"Lexus",2002,2,194524,3300,"Petrol","Automatic",2520000,"Not SUV",103.641601889339
"957",1231,"Hyundai",2012,2,180555,1800,"Petrol","Automatic",3990000,"Not SUV",120.331001498127
"958",1232,"Nissan",2008,2,113279,3500,"Petrol","Automatic",3675000,"SUV",106.946299748744
"959",1233,"MG",2003,3,105744,1800,"Diesel","Automatic",1575000,"Not SUV",120.808438283379
"960",1234,"Lexus",2007,2,259837,3500,"Petrol","Automatic",4732000,"Not SUV",108.223808169935
"961",1238,"Lexus",2002,3,125060,3000,"Petrol","Automatic",2496000,"Not SUV",103.641601889339
"962",1239,"Ford",2010,3,280188,3000,"Petrol","Automatic",2625000,"SUV",130.380254951299
"963",1240,"Toyota",2008,3,211165,3500,"Petrol","Automatic",2625000,"SUV",106.946299748744
"964",1241,"Toyota",2004,3,258147,3300,"Petrol","Automatic",2496000,"Not SUV",112.832138933951
"965",1243,"Toyota",2012,3,34224,3500,"Petrol","Automatic",4410000,"Not SUV",120.331001498127
"966",1244,"Lexus",2005,3,76060,3300,"Petrol","Automatic",2600000,"Not SUV",107.90179476082
"967",1245,"Toyota",2009,3,136477,1800,"Petrol","Automatic",3692000,"Not SUV",129.358208061889
"968",1246,"Toyota",2007,3,102334,2400,"Petrol","Automatic",2415000,"Not SUV",108.223808169935
"969",1247,"Ford",2009,3,11096,3500,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"970",1248,"Toyota",2011,3,57764,1800,"Petrol","Automatic",4680000,"Not SUV",141.992968264463
"971",1249,"Toyota",2005,3,436987,1600,"Petrol","Automatic",2137500,"Not SUV",107.90179476082
"972",1250,"Lexus",2004,3,195760,3300,"Petrol","Automatic",2496000,"Not SUV",112.832138933951
"973",1251,"Toyota",2008,2,166063,2400,"Petrol","Automatic",3952000,"Not SUV",106.946299748744
"974",1252,"Acura",2008,3,186539,3700,"Petrol","Automatic",2940000,"SUV",106.946299748744
"975",1253,"Toyota",2009,3,240394,1800,"Petrol","Automatic",3432000,"Not SUV",129.358208061889
"976",1255,"Mercedes-Benz",2013,3,82908,3500,"Petrol","Automatic",4680000,"Not SUV",120.782567204696
"977",1256,"Toyota",2009,3,120332,2400,"Petrol","Automatic",2600000,"Not SUV",129.358208061889
"978",1257,"Mercedes-Benz",2006,2,242654,5000,"Petrol","Automatic",4725000,"Not SUV",105.854727600412
"979",1258,"Pontiac",2009,2,246153,1800,"Petrol","Automatic",3360000,"Not SUV",129.358208061889
"980",1261,"Toyota",2012,2,89735,1800,"Petrol","Automatic",5200000,"Not SUV",120.331001498127
"981",1262,"Infiniti",2006,3,169239,5600,"Petrol","Automatic",1675000,"SUV",105.854727600412
"982",1263,"Ford",2013,3,99988,3500,"Petrol","Automatic",2625000,"SUV",120.782567204696
"983",1264,"Toyota",2006,3,341149,3500,"Petrol","Automatic",2625000,"SUV",105.854727600412
"984",1265,"Toyota",2004,3,96072,4000,"Petrol","Automatic",1837500,"SUV",112.832138933951
"985",1266,"Lexus",2005,2,101051,3300,"Petrol","Automatic",2520000,"Not SUV",107.90179476082
"986",1268,"Ford",2013,2,150025,2000,"Petrol","Automatic",3990000,"Not SUV",120.782567204696
"987",1269,"Toyota",2007,2,184835,2400,"Petrol","Automatic",3952000,"Not SUV",108.223808169935
"988",1270,"Hyundai",2013,3,102268,1800,"Petrol","Automatic",3120000,"Not SUV",120.782567204696
"989",1271,"Acura",2006,3,114031,3500,"Petrol","Automatic",1768000,"SUV",105.854727600412
"990",1272,"Toyota",2013,3,50411,1800,"Petrol","Automatic",3150000,"Not SUV",120.782567204696
"991",1273,"Toyota",2007,2,258598,1800,"Petrol","Automatic",3328000,"Not SUV",108.223808169935
"992",1275,"Hyundai",2013,3,85345,2400,"Petrol","Automatic",4042500,"SUV",120.782567204696
"993",1276,"Hyundai",2012,3,58248,2000,"Petrol","Automatic",3125000,"Not SUV",120.331001498127
"994",1277,"Toyota",2013,3,50411,1800,"Petrol","Automatic",3150000,"Not SUV",120.782567204696
"995",1278,"Hyundai",2011,2,102194,1800,"Petrol","Automatic",3465000,"Not SUV",141.992968264463
"996",1279,"Acura",2009,3,429408,3700,"Petrol","Automatic",2625000,"SUV",129.358208061889
"997",1280,"Lexus",2006,3,310182,3000,"Petrol","Automatic",2310000,"Not SUV",105.854727600412
"998",1281,"Lexus",2002,2,427071,3000,"Petrol","Automatic",2887500,"Not SUV",103.641601889339
"999",1282,"Toyota",2015,2,62148,1800,"Petrol","Automatic",5775000,"Not SUV",137.412810413589
"1000",1283,"Lexus",2008,3,132323,3500,"Petrol","Automatic",2625000,"Not SUV",106.946299748744
"1001",1284,"Toyota",2009,3,196918,2400,"Petrol","Automatic",3328000,"Not SUV",129.358208061889
"1002",1285,"Toyota",2007,3,203882,3300,"Petrol","Automatic",2500000,"Not SUV",108.223808169935
"1003",1287,"Toyota",2010,3,133492,2400,"Petrol","Automatic",2964000,"Not SUV",130.380254951299
"1004",1288,"Toyota",2015,3,90272,2400,"Petrol","Automatic",5928000,"Not SUV",137.412810413589
"1005",1289,"Toyota",2006,2,290415,3500,"Petrol","Automatic",2625000,"Not SUV",105.854727600412
"1006",1290,"Acura",2010,3,112020,3700,"Petrol","Automatic",4680000,"SUV",130.380254951299
"1007",1291,"Hyundai",2014,3,101951,2000,"Petrol","Automatic",3360000,"SUV",122.119956480118
"1008",1294,"Lexus",2008,3,213189,3500,"Petrol","Automatic",3360000,"Not SUV",106.946299748744
"1009",1296,"Toyota",2013,2,195542,1800,"Petrol","Automatic",4992000,"Not SUV",120.782567204696
"1010",1297,"Toyota",2015,2,46336,3500,"Petrol","Automatic",15080000,"SUV",137.412810413589
"1011",1298,"Ford",2010,2,463172,3000,"Petrol","Automatic",2835000,"SUV",130.380254951299
"1012",1299,"Hyundai",2014,2,122936,3800,"Petrol","Automatic",5565000,"Not SUV",122.119956480118
"1013",1300,"Ford",2007,2,292069,3500,"Petrol","Automatic",3640000,"SUV",108.223808169935
"1014",1301,"Toyota",2004,3,165284,3300,"Petrol","Automatic",2756000,"SUV",112.832138933951
"1015",1302,"Pontiac",2007,2,322537,3400,"Petrol","Automatic",2205000,"SUV",108.223808169935
"1016",1303,"Toyota",2007,2,194783,2000,"Petrol","Automatic",4160000,"Not SUV",108.223808169935
"1017",1305,"Mercedes-Benz",2007,2,305375,3500,"Petrol","Automatic",3675000,"SUV",108.223808169935
"1018",1306,"Toyota",2004,3,141882,3500,"Petrol","Automatic",2310000,"SUV",112.832138933951
"1019",1307,"Toyota",2010,2,219320,1800,"Petrol","Automatic",3952000,"Not SUV",130.380254951299
"1020",1308,"Mercedes-Benz",2008,3,324323,4700,"Petrol","Automatic",6760000,"SUV",106.946299748744
"1021",1309,"Toyota",2012,2,279251,1800,"Petrol","Automatic",4515000,"Not SUV",120.331001498127
"1022",1310,"Lexus",2004,3,120847,3300,"Petrol","Automatic",2392000,"Not SUV",112.832138933951
"1023",1311,"Lexus",2006,3,128350,2500,"Petrol","Automatic",2625000,"Not SUV",105.854727600412
"1024",1312,"Toyota",2005,3,94077,3300,"Petrol","Automatic",2520000,"SUV",107.90179476082
"1025",1313,"Mercedes-Benz",2006,3,13571,3400,"Petrol","Automatic",3744000,"SUV",105.854727600412
"1026",1314,"Toyota",2009,3,134528,3500,"Petrol","Automatic",2704000,"Not SUV",129.358208061889
"1027",1316,"Lexus",2003,3,206338,3000,"Petrol","Automatic",2100000,"Not SUV",120.808438283379
"1028",1318,"Lexus",2005,3,148435,3000,"Petrol","Automatic",2310000,"Not SUV",107.90179476082
"1029",1319,"Hyundai",2015,2,127274,5000,"Petrol","Automatic",10500000,"Not SUV",137.412810413589
"1030",1320,"Toyota",2008,3,45961,3500,"Petrol","Automatic",2205000,"Not SUV",106.946299748744
"1031",1321,"Toyota",2015,2,46336,3500,"Petrol","Automatic",15080000,"SUV",137.412810413589
"1032",1322,"Ford",2010,3,248893,3500,"Petrol","Automatic",2467500,"SUV",130.380254951299
"1033",1323,"Lexus",2006,3,121412,3300,"Petrol","Automatic",2310000,"Not SUV",105.854727600412
"1034",1324,"Lexus",2002,3,218353,3000,"Petrol","Automatic",1995000,"Not SUV",103.641601889339
"1035",1326,"Toyota",2010,2,185460,1800,"Petrol","Automatic",3622500,"Not SUV",130.380254951299
"1036",1327,"Lexus",2005,3,156418,3300,"Petrol","Automatic",3328000,"SUV",107.90179476082
"1037",1328,"Toyota",2006,3,96343,3500,"Petrol","Automatic",1995000,"SUV",105.854727600412
"1038",1329,"Toyota",2008,3,93578,3500,"Petrol","Automatic",3952000,"SUV",106.946299748744
"1039",1330,"Toyota",2008,2,166063,2400,"Petrol","Automatic",3952000,"Not SUV",106.946299748744
"1040",1331,"Toyota",2009,3,216256,1800,"Petrol","Automatic",3120000,"Not SUV",129.358208061889
"1041",1332,"Chevrolet",2011,2,175142,3600,"Petrol","Automatic",4725000,"Not SUV",141.992968264463
"1042",1333,"Toyota",2008,2,306427,5700,"Petrol","Automatic",15080000,"Not SUV",106.946299748744
"1043",1334,"Toyota",2016,2,76965,1800,"Petrol","Automatic",6090000,"Not SUV",169.785692893773
"1044",1336,"Toyota",2002,3,215340,3000,"Petrol","Automatic",2200000,"SUV",103.641601889339
"1045",1337,"Toyota",2005,3,436987,1600,"Petrol","Automatic",2137500,"Not SUV",107.90179476082
"1046",1338,"Toyota",2007,3,203882,3300,"Petrol","Automatic",2500000,"Not SUV",108.223808169935
"1047",1339,"Land Rover",2009,3,128701,4400,"Petrol","Automatic",2940000,"SUV",129.358208061889
"1048",1340,"Chrysler",2015,3,57904,3600,"Petrol","Automatic",5040000,"Not SUV",137.412810413589
"1049",1341,"Acura",2010,3,112020,3700,"Petrol","Automatic",4680000,"SUV",130.380254951299
"1050",1343,"Lexus",2002,2,427071,3000,"Petrol","Automatic",2887500,"Not SUV",103.641601889339
"1051",1344,"Toyota",2012,2,279251,1800,"Petrol","Automatic",4515000,"Not SUV",120.331001498127
"1052",1345,"Toyota",2007,3,108179,2400,"Petrol","Automatic",2625000,"SUV",108.223808169935
"1053",1346,"Toyota",2005,3,245731,3300,"Petrol","Automatic",2310000,"SUV",107.90179476082
"1054",1347,"Mercedes-Benz",2008,3,324323,4700,"Petrol","Automatic",6760000,"SUV",106.946299748744
"1055",1348,"Toyota",2010,2,90364,1800,"Petrol","Automatic",3858750,"Not SUV",130.380254951299
"1056",1349,"Toyota",2003,3,342633,4000,"Petrol","Automatic",2300000,"SUV",120.808438283379
"1057",1350,"Toyota",2009,2,171795,1800,"Petrol","Automatic",3465000,"Not SUV",129.358208061889
"1058",1351,"Lexus",2002,3,170739,3300,"Petrol","Automatic",1785000,"Not SUV",103.641601889339
"1059",1352,"Chevrolet",2012,3,215704,2400,"Petrol","Automatic",3260000,"Not SUV",120.331001498127
"1060",1354,"Toyota",2012,3,96357,1800,"Petrol","Automatic",3640000,"Not SUV",120.331001498127
"1061",1355,"Toyota",2003,2,321420,3000,"Petrol","Automatic",2641600,"Not SUV",120.808438283379
"1062",1356,"Lexus",2006,2,210836,3000,"Petrol","Automatic",2835000,"Not SUV",105.854727600412
"1063",1358,"Ford",2007,3,209088,3500,"Petrol","Automatic",1890000,"SUV",108.223808169935
"1064",1359,"Toyota",2010,2,85212,2500,"Petrol","Automatic",4264000,"Not SUV",130.380254951299
"1065",1360,"Ford",2010,3,248893,3500,"Petrol","Automatic",2467500,"SUV",130.380254951299
"1066",1361,"Toyota",2006,3,96343,3500,"Petrol","Automatic",1995000,"SUV",105.854727600412
